File:, rs03_210318_0000
 21.8232, 5.8895111E-001
 21.8358, 5.8917999E-001
 21.8484, 5.8757782E-001
 21.8610, 5.8902740E-001
 21.8736, 5.8658600E-001
 21.8862, 5.8723450E-001
 21.8988, 5.8761597E-001
 21.9114, 5.8666229E-001
 21.9240, 5.8666229E-001
 21.9366, 5.8609009E-001
 21.9492, 5.8692932E-001
 21.9618, 5.8605194E-001
 21.9744, 5.8773041E-001
 21.9870, 5.8609009E-001
 21.9996, 5.8670044E-001
 22.0122, 5.8593750E-001
 22.0248, 5.8643341E-001
 22.0374, 5.8799744E-001
 22.0500, 5.8662415E-001
 22.0626, 5.8757782E-001
 22.0752, 5.8601379E-001
 22.0878, 5.8700562E-001
 22.1004, 5.8765411E-001
 22.1130, 5.8670044E-001
 22.1256, 5.8677673E-001
 22.1382, 5.8883667E-001
 22.1508, 5.8734894E-001
 22.1634, 5.8670044E-001
 22.1760, 5.8696747E-001
 22.1886, 5.8658600E-001
 22.2012, 5.8727264E-001
 22.2138, 5.8700562E-001
 22.2264, 5.8753967E-001
 22.2390, 5.8723450E-001
 22.2516, 5.8673859E-001
 22.2642, 5.8601379E-001
 22.2768, 5.8647156E-001
 22.2894, 5.8765411E-001
 22.3020, 5.8761597E-001
 22.3146, 5.8822632E-001
 22.3272, 5.8662415E-001
 22.3398, 5.8723450E-001
 22.3524, 5.8624268E-001
 22.3650, 5.8841705E-001
 22.3776, 5.8723450E-001
 22.3902, 5.8776855E-001
 22.4028, 5.8670044E-001
 22.4154, 5.8677673E-001
 22.4280, 5.8620453E-001
 22.4406, 5.8586121E-001
 22.4532, 5.8715820E-001
 22.4658, 5.8753967E-001
 22.4784, 5.8795929E-001
 22.4910, 5.8750153E-001
 22.5036, 5.8784485E-001
 22.5162, 5.8715820E-001
 22.5288, 5.8818817E-001
 22.5414, 5.8765411E-001
 22.5540, 5.8876038E-001
 22.5666, 5.8837891E-001
 22.5792, 5.8776855E-001
 22.5918, 5.8784485E-001
 22.6044, 5.8704376E-001
 22.6170, 5.8784485E-001
 22.6296, 5.8788300E-001
 22.6422, 5.8864594E-001
 22.6548, 5.8731079E-001
 22.6674, 5.8795929E-001
 22.6800, 5.8731079E-001
 22.6926, 5.8780670E-001
 22.7052, 5.8811188E-001
 22.7178, 5.8792114E-001
 22.7304, 5.8906555E-001
 22.7430, 5.8738708E-001
 22.7556, 5.8792114E-001
 22.7682, 5.8677673E-001
 22.7808, 5.8788300E-001
 22.7934, 5.8742523E-001
 22.8060, 5.8902740E-001
 22.8186, 5.8723450E-001
 22.8312, 5.8769226E-001
 22.8438, 5.8734894E-001
 22.8564, 5.8761597E-001
 22.8690, 5.8807373E-001
 22.8816, 5.8784485E-001
 22.8942, 5.8933258E-001
 22.9068, 5.8837891E-001
 22.9194, 5.8868408E-001
 22.9320, 5.8753967E-001
 22.9446, 5.8807373E-001
 22.9572, 5.8830261E-001
 22.9698, 5.8868408E-001
 22.9824, 5.8898926E-001
 22.9950, 5.8727264E-001
 23.0076, 5.8753967E-001
 23.0202, 5.8715820E-001
 23.0328, 5.8776855E-001
 23.0454, 5.8822632E-001
 23.0580, 5.8906555E-001
 23.0706, 5.8788300E-001
 23.0832, 5.8795929E-001
 23.0958, 5.8666229E-001
 23.1084, 5.8708191E-001
 23.1210, 5.8738708E-001
 23.1336, 5.8738708E-001
 23.1462, 5.8876038E-001
 23.1588, 5.8734894E-001
 23.1714, 5.8792114E-001
 23.1840, 5.8742523E-001
 23.1966, 5.8788300E-001
 23.2092, 5.8795929E-001
 23.2218, 5.8876038E-001
 23.2344, 5.8837891E-001
 23.2470, 5.8700562E-001
 23.2596, 5.8738708E-001
 23.2722, 5.8784485E-001
 23.2848, 5.8769226E-001
 23.2974, 5.8879852E-001
 23.3100, 5.8868408E-001
 23.3226, 5.8742523E-001
 23.3352, 5.8746338E-001
 23.3478, 5.8574677E-001
 23.3604, 5.8765411E-001
 23.3730, 5.8807373E-001
 23.3856, 5.8876038E-001
 23.3982, 5.8830261E-001
 23.4108, 5.8738708E-001
 23.4234, 5.8731079E-001
 23.4360, 5.8715820E-001
 23.4486, 5.8742523E-001
 23.4612, 5.8780670E-001
 23.4738, 5.8807373E-001
 23.4864, 5.8700562E-001
 23.4990, 5.8769226E-001
 23.5116, 5.8734894E-001
 23.5242, 5.8731079E-001
 23.5368, 5.8837891E-001
 23.5494, 5.8837891E-001
 23.5620, 5.8872223E-001
 23.5746, 5.8738708E-001
 23.5872, 5.8788300E-001
 23.5998, 5.8723450E-001
 23.6124, 5.8753967E-001
 23.6250, 5.8769226E-001
 23.6376, 5.8864594E-001
 23.6502, 5.8830261E-001
 23.6628, 5.8780670E-001
 23.6754, 5.8761597E-001
 23.6880, 5.8662415E-001
 23.7006, 5.8731079E-001
 23.7132, 5.8738708E-001
 23.7258, 5.8727264E-001
 23.7384, 5.8677673E-001
 23.7510, 5.8658600E-001
 23.7636, 5.8700562E-001
 23.7762, 5.8616638E-001
 23.7888, 5.8605194E-001
 23.8014, 5.8612823E-001
 23.8140, 5.8746338E-001
 23.8266, 5.8616638E-001
 23.8392, 5.8563232E-001
 23.8518, 5.8483124E-001
 23.8644, 5.8609009E-001
 23.8770, 5.8574677E-001
 23.8896, 5.8689117E-001
 23.9022, 5.8597565E-001
 23.9148, 5.8685303E-001
 23.9274, 5.8624268E-001
 23.9400, 5.8536530E-001
 23.9526, 5.8563232E-001
 23.9652, 5.8593750E-001
 23.9778, 5.8700562E-001
 23.9904, 5.8536530E-001
 24.0030, 5.8567047E-001
 24.0156, 5.8479309E-001
 24.0282, 5.8601379E-001
 24.0408, 5.8547974E-001
 24.0534, 5.8692932E-001
 24.0660, 5.8734894E-001
 24.0786, 5.8654785E-001
 24.0912, 5.8624268E-001
 24.1038, 5.8650970E-001
 24.1164, 5.8811188E-001
 24.1290, 5.8738708E-001
 24.1416, 5.8872223E-001
 24.1542, 5.8742523E-001
 24.1668, 5.8769226E-001
 24.1794, 5.8547974E-001
 24.1920, 5.8597565E-001
 24.2046, 5.8757782E-001
 24.2172, 5.8666229E-001
 24.2298, 5.8689117E-001
 24.2424, 5.8643341E-001
 24.2550, 5.8692932E-001
 24.2676, 5.8620453E-001
 24.2802, 5.8780670E-001
 24.2928, 5.8696747E-001
 24.3054, 5.8765411E-001
 24.3180, 5.8700562E-001
 24.3306, 5.8643341E-001
 24.3432, 5.8761597E-001
 24.3558, 5.8601379E-001
 24.3684, 5.8708191E-001
 24.3810, 5.8647156E-001
 24.3936, 5.8757782E-001
 24.4062, 5.8673859E-001
 24.4188, 5.8727264E-001
 24.4314, 5.8643341E-001
 24.4440, 5.8727264E-001
 24.4566, 5.8666229E-001
 24.4692, 5.8738708E-001
 24.4818, 5.8723450E-001
 24.4944, 5.8643341E-001
 24.5070, 5.8692932E-001
 24.5196, 5.8567047E-001
 24.5322, 5.8792114E-001
 24.5448, 5.8696747E-001
 24.5574, 5.8769226E-001
 24.5700, 5.8654785E-001
 24.5826, 5.8677673E-001
 24.5952, 5.8597565E-001
 24.6078, 5.8631897E-001
 24.6204, 5.8727264E-001
 24.6330, 5.8803558E-001
 24.6456, 5.8853149E-001
 24.6582, 5.8753967E-001
 24.6708, 5.8727264E-001
 24.6834, 5.8609009E-001
 24.6960, 5.8673859E-001
 24.7086, 5.8658600E-001
 24.7212, 5.8780670E-001
 24.7338, 5.8685303E-001
 24.7464, 5.8712006E-001
 24.7590, 5.8692932E-001
 24.7716, 5.8628082E-001
 24.7842, 5.8742523E-001
 24.7968, 5.8696747E-001
 24.8094, 5.8780670E-001
 24.8220, 5.8662415E-001
 24.8346, 5.8662415E-001
 24.8472, 5.8650970E-001
 24.8598, 5.8727264E-001
 24.8724, 5.8681488E-001
 24.8850, 5.8757782E-001
 24.8976, 5.8742523E-001
 24.9102, 5.8670044E-001
 24.9228, 5.8658600E-001
 24.9354, 5.8597565E-001
 24.9480, 5.8746338E-001
 24.9606, 5.8746338E-001
 24.9732, 5.8773041E-001
 24.9858, 5.8723450E-001
 24.9984, 5.8670044E-001
 25.0110, 5.8597565E-001
 25.0236, 5.8662415E-001
 25.0362, 5.8681488E-001
 25.0488, 5.8597565E-001
 25.0614, 5.8834076E-001
 25.0740, 5.8670044E-001
 25.0866, 5.8647156E-001
 25.0992, 5.8540344E-001
 25.1118, 5.8670044E-001
 25.1244, 5.8692932E-001
 25.1370, 5.8780670E-001
 25.1496, 5.8738708E-001
 25.1622, 5.8612823E-001
 25.1748, 5.8692932E-001
 25.1874, 5.8601379E-001
 25.2000, 5.8708191E-001
 25.2126, 5.8704376E-001
 25.2252, 5.8765411E-001
 25.2378, 5.8692932E-001
 25.2504, 5.8673859E-001
 25.2630, 5.8586121E-001
 25.2756, 5.8658600E-001
 25.2882, 5.8662415E-001
 25.3008, 5.8731079E-001
 25.3134, 5.8826447E-001
 25.3260, 5.8586121E-001
 25.3386, 5.8696747E-001
 25.3512, 5.8601379E-001
 25.3638, 5.8803558E-001
 25.3764, 5.8704376E-001
 25.3890, 5.8727264E-001
 25.4016, 5.8647156E-001
 25.4142, 5.8715820E-001
 25.4268, 5.8673859E-001
 25.4394, 5.8631897E-001
 25.4520, 5.8738708E-001
 25.4646, 5.8719635E-001
 25.4772, 5.8776855E-001
 25.4898, 5.8650970E-001
 25.5024, 5.8673859E-001
 25.5150, 5.8612823E-001
 25.5276, 5.8670044E-001
 25.5402, 5.8685303E-001
 25.5528, 5.8776855E-001
 25.5654, 5.8765411E-001
 25.5780, 5.8677673E-001
 25.5906, 5.8662415E-001
 25.6032, 5.8597565E-001
 25.6158, 5.8673859E-001
 25.6284, 5.8670044E-001
 25.6410, 5.8776855E-001
 25.6536, 5.8696747E-001
 25.6662, 5.8662415E-001
 25.6788, 5.8605194E-001
 25.6914, 5.8563232E-001
 25.7040, 5.8624268E-001
 25.7166, 5.8689117E-001
 25.7292, 5.8837891E-001
 25.7418, 5.8696747E-001
 25.7544, 5.8719635E-001
 25.7670, 5.8670044E-001
 25.7796, 5.8696747E-001
 25.7922, 5.8631897E-001
 25.8048, 5.8734894E-001
 25.8174, 5.8719635E-001
 25.8300, 5.8692932E-001
 25.8426, 5.8696747E-001
 25.8552, 5.8586121E-001
 25.8678, 5.8734894E-001
 25.8804, 5.8712006E-001
 25.8930, 5.8780670E-001
 25.9056, 5.8689117E-001
 25.9182, 5.8704376E-001
 25.9308, 5.8582306E-001
 25.9434, 5.8692932E-001
 25.9560, 5.8700562E-001
 25.9686, 5.8757782E-001
 25.9812, 5.8849335E-001
 25.9938, 5.8624268E-001
 26.0064, 5.8734894E-001
 26.0190, 5.8612823E-001
 26.0316, 5.8673859E-001
 26.0442, 5.8696747E-001
 26.0568, 5.8799744E-001
 26.0694, 5.8635712E-001
 26.0820, 5.8647156E-001
 26.0946, 5.8567047E-001
 26.1072, 5.8639526E-001
 26.1198, 5.8696747E-001
 26.1324, 5.8696747E-001
 26.1450, 5.8799744E-001
 26.1576, 5.8616638E-001
 26.1702, 5.8685303E-001
 26.1828, 5.8601379E-001
 26.1954, 5.8677673E-001
 26.2080, 5.8692932E-001
 26.2206, 5.8742523E-001
 26.2332, 5.8715820E-001
 26.2458, 5.8837891E-001
 26.2584, 5.8761597E-001
 26.2710, 5.8635712E-001
 26.2836, 5.8696747E-001
 26.2962, 5.8670044E-001
 26.3088, 5.8761597E-001
 26.3214, 5.8692932E-001
 26.3340, 5.8731079E-001
 26.3466, 5.8559418E-001
 26.3592, 5.8727264E-001
 26.3718, 5.8727264E-001
 26.3844, 5.8734894E-001
 26.3970, 5.8780670E-001
 26.4096, 5.8647156E-001
 26.4222, 5.8696747E-001
 26.4348, 5.8540344E-001
 26.4474, 5.8624268E-001
 26.4600, 5.8593750E-001
 26.4726, 5.8685303E-001
 26.4852, 5.8628082E-001
 26.4978, 5.8570862E-001
 26.5104, 5.8521271E-001
 26.5230, 5.8734894E-001
 26.5356, 5.8601379E-001
 26.5482, 5.8616638E-001
 26.5608, 5.8685303E-001
 26.5734, 5.8654785E-001
 26.5860, 5.8601379E-001
 26.5986, 5.8551788E-001
 26.6112, 5.8647156E-001
 26.6238, 5.8578491E-001
 26.6364, 5.8654785E-001
 26.6490, 5.8624268E-001
 26.6616, 5.8551788E-001
 26.6742, 5.8586121E-001
 26.6868, 5.8452606E-001
 26.6994, 5.8582306E-001
 26.7120, 5.8547974E-001
 26.7246, 5.8692932E-001
 26.7372, 5.8570862E-001
 26.7498, 5.8586121E-001
 26.7624, 5.8490753E-001
 26.7750, 5.8586121E-001
 26.7876, 5.8601379E-001
 26.8002, 5.8597565E-001
 26.8128, 5.8658600E-001
 26.8254, 5.8578491E-001
 26.8380, 5.8563232E-001
 26.8506, 5.8597565E-001
 26.8632, 5.8696747E-001
 26.8758, 5.8639526E-001
 26.8884, 5.8773041E-001
 26.9010, 5.8723450E-001
 26.9136, 5.8723450E-001
 26.9262, 5.8620453E-001
 26.9388, 5.8616638E-001
 26.9514, 5.8681488E-001
 26.9640, 5.8662415E-001
 26.9766, 5.8792114E-001
 26.9892, 5.8654785E-001
 27.0018, 5.8662415E-001
 27.0144, 5.8601379E-001
 27.0270, 5.8700562E-001
 27.0396, 5.8662415E-001
 27.0522, 5.8723450E-001
 27.0648, 5.8742523E-001
 27.0774, 5.8628082E-001
 27.0900, 5.8696747E-001
 27.1026, 5.8605194E-001
 27.1152, 5.8750153E-001
 27.1278, 5.8628082E-001
 27.1404, 5.8769226E-001
 27.1530, 5.8654785E-001
 27.1656, 5.8677673E-001
 27.1782, 5.8601379E-001
 27.1908, 5.8647156E-001
 27.2034, 5.8666229E-001
 27.2160, 5.8750153E-001
 27.2286, 5.8803558E-001
 27.2412, 5.8658600E-001
 27.2538, 5.8677673E-001
 27.2664, 5.8601379E-001
 27.2790, 5.8658600E-001
 27.2916, 5.8700562E-001
 27.3042, 5.8658600E-001
 27.3168, 5.8670044E-001
 27.3294, 5.8681488E-001
 27.3420, 5.8681488E-001
 27.3546, 5.8605194E-001
 27.3672, 5.8723450E-001
 27.3798, 5.8654785E-001
 27.3924, 5.8837891E-001
 27.4050, 5.8685303E-001
 27.4176, 5.8746338E-001
 27.4302, 5.8635712E-001
 27.4428, 5.8635712E-001
 27.4554, 5.8708191E-001
 27.4680, 5.8715820E-001
 27.4806, 5.8673859E-001
 27.4932, 5.8624268E-001
 27.5058, 5.8662415E-001
 27.5184, 5.8609009E-001
 27.5310, 5.8658600E-001
 27.5436, 5.8761597E-001
 27.5562, 5.8769226E-001
 27.5688, 5.8715820E-001
 27.5814, 5.8727264E-001
 27.5940, 5.8578491E-001
 27.6066, 5.8666229E-001
 27.6192, 5.8662415E-001
 27.6318, 5.8704376E-001
 27.6444, 5.8799744E-001
 27.6570, 5.8643341E-001
 27.6696, 5.8666229E-001
 27.6822, 5.8582306E-001
 27.6948, 5.8727264E-001
 27.7074, 5.8677673E-001
 27.7200, 5.8811188E-001
 27.7326, 5.8784485E-001
 27.7452, 5.8750153E-001
 27.7578, 5.8704376E-001
 27.7704, 5.8624268E-001
 27.7830, 5.8742523E-001
 27.7956, 5.8685303E-001
 27.8082, 5.8761597E-001
 27.8208, 5.8673859E-001
 27.8334, 5.8670044E-001
 27.8460, 5.8532715E-001
 27.8586, 5.8654785E-001
 27.8712, 5.8673859E-001
 27.8838, 5.8677673E-001
 27.8964, 5.8670044E-001
 27.9090, 5.8662415E-001
 27.9216, 5.8746338E-001
 27.9342, 5.8578491E-001
 27.9468, 5.8689117E-001
 27.9594, 5.8570862E-001
 27.9720, 5.8765411E-001
 27.9846, 5.8635712E-001
 27.9972, 5.8803558E-001
 28.0098, 5.8563232E-001
 28.0224, 5.8574677E-001
 28.0350, 5.8677673E-001
 28.0476, 5.8658600E-001
 28.0602, 5.8715820E-001
 28.0728, 5.8616638E-001
 28.0854, 5.8628082E-001
 28.0980, 5.8551788E-001
 28.1106, 5.8639526E-001
 28.1232, 5.8620453E-001
 28.1358, 5.8719635E-001
 28.1484, 5.8719635E-001
 28.1610, 5.8628082E-001
 28.1736, 5.8647156E-001
 28.1862, 5.8567047E-001
 28.1988, 5.8681488E-001
 28.2114, 5.8624268E-001
 28.2240, 5.8677673E-001
 28.2366, 5.8650970E-001
 28.2492, 5.8578491E-001
 28.2618, 5.8544159E-001
 28.2744, 5.8601379E-001
 28.2870, 5.8635712E-001
 28.2996, 5.8692932E-001
 28.3122, 5.8719635E-001
 28.3248, 5.8593750E-001
 28.3374, 5.8712006E-001
 28.3500, 5.8517456E-001
 28.3626, 5.8670044E-001
 28.3752, 5.8654785E-001
 28.3878, 5.8685303E-001
 28.4004, 5.8624268E-001
 28.4130, 5.8624268E-001
 28.4256, 5.8628082E-001
 28.4382, 5.8628082E-001
 28.4508, 5.8647156E-001
 28.4634, 5.8704376E-001
 28.4760, 5.8738708E-001
 28.4886, 5.8654785E-001
 28.5012, 5.8662415E-001
 28.5138, 5.8547974E-001
 28.5264, 5.8567047E-001
 28.5390, 5.8704376E-001
 28.5516, 5.8666229E-001
 28.5642, 5.8731079E-001
 28.5768, 5.8620453E-001
 28.5894, 5.8639526E-001
 28.6020, 5.8544159E-001
 28.6146, 5.8822632E-001
 28.6272, 5.8631897E-001
 28.6398, 5.8811188E-001
 28.6524, 5.8605194E-001
 28.6650, 5.8811188E-001
 28.6776, 5.8563232E-001
 28.6902, 5.8567047E-001
 28.7028, 5.8593750E-001
 28.7154, 5.8612823E-001
 28.7280, 5.8723450E-001
 28.7406, 5.8624268E-001
 28.7532, 5.8643341E-001
 28.7658, 5.8570862E-001
 28.7784, 5.8662415E-001
 28.7910, 5.8650970E-001
 28.8036, 5.8753967E-001
 28.8162, 5.8624268E-001
 28.8288, 5.8609009E-001
 28.8414, 5.8689117E-001
 28.8540, 5.8582306E-001
 28.8666, 5.8677673E-001
 28.8792, 5.8589935E-001
 28.8918, 5.8776855E-001
 28.9044, 5.8731079E-001
 28.9170, 5.8738708E-001
 28.9296, 5.8715820E-001
 28.9422, 5.8620453E-001
 28.9548, 5.8879852E-001
 28.9674, 5.8742523E-001
 28.9800, 5.8815002E-001
 28.9926, 5.8681488E-001
 29.0052, 5.8689117E-001
 29.0178, 5.8666229E-001
 29.0304, 5.8593750E-001
 29.0430, 5.8670044E-001
 29.0556, 5.8876038E-001
 29.0682, 5.8723450E-001
 29.0808, 5.8601379E-001
 29.0934, 5.8563232E-001
 29.1060, 5.8574677E-001
 29.1186, 5.8692932E-001
 29.1312, 5.8620453E-001
 29.1438, 5.8753967E-001
 29.1564, 5.8685303E-001
 29.1690, 5.8635712E-001
 29.1816, 5.8490753E-001
 29.1942, 5.8597565E-001
 29.2068, 5.8609009E-001
 29.2194, 5.8784485E-001
 29.2320, 5.8635712E-001
 29.2446, 5.8643341E-001
 29.2572, 5.8589935E-001
 29.2698, 5.8517456E-001
 29.2824, 5.8582306E-001
 29.2950, 5.8597565E-001
 29.3076, 5.8677673E-001
 29.3202, 5.8654785E-001
 29.3328, 5.8574677E-001
 29.3454, 5.8704376E-001
 29.3580, 5.8723450E-001
 29.3706, 5.8540344E-001
 29.3832, 5.8681488E-001
 29.3958, 5.8746338E-001
 29.4084, 5.8700562E-001
 29.4210, 5.8769226E-001
 29.4336, 5.8631897E-001
 29.4462, 5.8734894E-001
 29.4588, 5.8734894E-001
 29.4714, 5.8765411E-001
 29.4840, 5.8639526E-001
 29.4966, 5.8681488E-001
 29.5092, 5.8612823E-001
 29.5218, 5.8597565E-001
 29.5344, 5.8757782E-001
 29.5470, 5.8654785E-001
 29.5596, 5.8731079E-001
 29.5722, 5.8624268E-001
 29.5848, 5.8620453E-001
 29.5974, 5.8574677E-001
 29.6100, 5.8692932E-001
 29.6226, 5.8658600E-001
 29.6352, 5.8696747E-001
 29.6478, 5.8723450E-001
 29.6604, 5.8612823E-001
 29.6730, 5.8670044E-001
 29.6856, 5.8540344E-001
 29.6982, 5.8662415E-001
 29.7108, 5.8639526E-001
 29.7234, 5.8761597E-001
 29.7360, 5.8616638E-001
 29.7486, 5.8609009E-001
 29.7612, 5.8673859E-001
 29.7738, 5.8597565E-001
 29.7864, 5.8654785E-001
 29.7990, 5.8658600E-001
 29.8116, 5.8734894E-001
 29.8242, 5.8605194E-001
 29.8368, 5.8666229E-001
 29.8494, 5.8498383E-001
 29.8620, 5.8639526E-001
 29.8746, 5.8631897E-001
 29.8872, 5.8753967E-001
 29.8998, 5.8673859E-001
 29.9124, 5.8582306E-001
 29.9250, 5.8662415E-001
 29.9376, 5.8551788E-001
 29.9502, 5.8624268E-001
 29.9628, 5.8612823E-001
 29.9754, 5.8845520E-001
 29.9880, 5.8616638E-001
 30.0006, 5.8628082E-001
 30.0132, 5.8620453E-001
 30.0258, 5.8658600E-001
 30.0384, 5.8654785E-001
 30.0510, 5.8689117E-001
 30.0636, 5.8746338E-001
 30.0762, 5.8593750E-001
 30.0888, 5.8670044E-001
 30.1014, 5.8559418E-001
 30.1140, 5.8677673E-001
 30.1266, 5.8597565E-001
 30.1392, 5.8731079E-001
 30.1518, 5.8616638E-001
 30.1644, 5.8685303E-001
 30.1770, 5.8631897E-001
 30.1896, 5.8597565E-001
 30.2022, 5.8612823E-001
 30.2148, 5.8635712E-001
 30.2274, 5.8753967E-001
 30.2400, 5.8570862E-001
 30.2526, 5.8700562E-001
 30.2652, 5.8563232E-001
 30.2778, 5.8662415E-001
 30.2904, 5.8628082E-001
 30.3030, 5.8681488E-001
 30.3156, 5.8670044E-001
 30.3282, 5.8624268E-001
 30.3408, 5.8639526E-001
 30.3534, 5.8589935E-001
 30.3660, 5.8731079E-001
 30.3786, 5.8658600E-001
 30.3912, 5.8765411E-001
 30.4038, 5.8635712E-001
 30.4164, 5.8696747E-001
 30.4290, 5.8582306E-001
 30.4416, 5.8624268E-001
 30.4542, 5.8631897E-001
 30.4668, 5.8639526E-001
 30.4794, 5.8719635E-001
 30.4920, 5.8624268E-001
 30.5046, 5.8628082E-001
 30.5172, 5.8582306E-001
 30.5298, 5.8639526E-001
 30.5424, 5.8685303E-001
 30.5550, 5.8757782E-001
 30.5676, 5.8620453E-001
 30.5802, 5.8780670E-001
 30.5928, 5.8639526E-001
 30.6054, 5.8547974E-001
 30.6180, 5.8658600E-001
 30.6306, 5.8635712E-001
 30.6432, 5.8757782E-001
 30.6558, 5.8616638E-001
 30.6684, 5.8700562E-001
 30.6810, 5.8540344E-001
 30.6936, 5.8658600E-001
 30.7062, 5.8593750E-001
 30.7188, 5.8776855E-001
 30.7314, 5.8620453E-001
 30.7440, 5.8635712E-001
 30.7566, 5.8582306E-001
 30.7692, 5.8532715E-001
 30.7818, 5.8605194E-001
 30.7944, 5.8574677E-001
 30.8070, 5.8666229E-001
 30.8196, 5.8547974E-001
 30.8322, 5.8567047E-001
 30.8448, 5.8574677E-001
 30.8574, 5.8544159E-001
 30.8700, 5.8593750E-001
 30.8826, 5.8593750E-001
 30.8952, 5.8639526E-001
 30.9078, 5.8502197E-001
 30.9204, 5.8567047E-001
 30.9330, 5.8570862E-001
 30.9456, 5.8788300E-001
 30.9582, 5.8570862E-001
 30.9708, 5.8658600E-001
 30.9834, 5.8635712E-001
 30.9960, 5.8692932E-001
 31.0086, 5.8624268E-001
 31.0212, 5.8620453E-001
 31.0338, 5.8582306E-001
 31.0464, 5.8631897E-001
 31.0590, 5.8681488E-001
 31.0716, 5.8605194E-001
 31.0842, 5.8578491E-001
 31.0968, 5.8536530E-001
 31.1094, 5.8696747E-001
 31.1220, 5.8700562E-001
 31.1346, 5.8868408E-001
 31.1472, 5.8750153E-001
 31.1598, 5.8612823E-001
 31.1724, 5.8647156E-001
 31.1850, 5.8547974E-001
 31.1976, 5.8673859E-001
 31.2102, 5.8624268E-001
 31.2228, 5.8670044E-001
 31.2354, 5.8708191E-001
 31.2480, 5.8658600E-001
 31.2606, 5.8559418E-001
 31.2732, 5.8620453E-001
 31.2858, 5.8654785E-001
 31.2984, 5.8673859E-001
 31.3110, 5.8769226E-001
 31.3236, 5.8624268E-001
 31.3362, 5.8654785E-001
 31.3488, 5.8593750E-001
 31.3614, 5.8593750E-001
 31.3740, 5.8658600E-001
 31.3866, 5.8719635E-001
 31.3992, 5.8654785E-001
 31.4118, 5.8616638E-001
 31.4244, 5.8609009E-001
 31.4370, 5.8540344E-001
 31.4496, 5.8624268E-001
 31.4622, 5.8670044E-001
 31.4748, 5.8746338E-001
 31.4874, 5.8628082E-001
 31.5000, 5.8677673E-001
 31.5126, 5.8631897E-001
 31.5252, 5.8574677E-001
 31.5378, 5.8631897E-001
 31.5504, 5.8605194E-001
 31.5630, 5.8673859E-001
 31.5756, 5.8639526E-001
 31.5882, 5.8635712E-001
 31.6008, 5.8528900E-001
 31.6134, 5.8666229E-001
 31.6260, 5.8666229E-001
 31.6386, 5.8753967E-001
 31.6512, 5.8582306E-001
 31.6638, 5.8662415E-001
 31.6764, 5.8593750E-001
 31.6890, 5.8582306E-001
 31.7016, 5.8639526E-001
 31.7142, 5.8654785E-001
 31.7268, 5.8658600E-001
 31.7394, 5.8578491E-001
 31.7520, 5.8609009E-001
 31.7646, 5.8544159E-001
 31.7772, 5.8624268E-001
 31.7898, 5.8616638E-001
 31.8024, 5.8700562E-001
 31.8150, 5.8658600E-001
 31.8276, 5.8658600E-001
 31.8402, 5.8616638E-001
 31.8528, 5.8563232E-001
 31.8654, 5.8689117E-001
 31.8780, 5.8673859E-001
 31.8906, 5.8715820E-001
 31.9032, 5.8643341E-001
 31.9158, 5.8635712E-001
 31.9284, 5.8525085E-001
 31.9410, 5.8612823E-001
 31.9536, 5.8643341E-001
 31.9662, 5.8757782E-001
 31.9788, 5.8761597E-001
 31.9914, 5.8547974E-001
 32.0040, 5.8677673E-001
 32.0166, 5.8658600E-001
 32.0292, 5.8647156E-001
 32.0418, 5.8601379E-001
 32.0544, 5.8689117E-001
 32.0670, 5.8620453E-001
 32.0796, 5.8612823E-001
 32.0922, 5.8616638E-001
 32.1048, 5.8567047E-001
 32.1174, 5.8628082E-001
 32.1300, 5.8589935E-001
 32.1426, 5.8708191E-001
 32.1552, 5.8593750E-001
 32.1678, 5.8620453E-001
 32.1804, 5.8563232E-001
 32.1930, 5.8654785E-001
 32.2056, 5.8715820E-001
 32.2182, 5.8742523E-001
 32.2308, 5.8696747E-001
 32.2434, 5.8643341E-001
 32.2560, 5.8631897E-001
 32.2686, 5.8639526E-001
 32.2812, 5.8612823E-001
 32.2938, 5.8647156E-001
 32.3064, 5.8738708E-001
 32.3190, 5.8704376E-001
 32.3316, 5.8570862E-001
 32.3442, 5.8567047E-001
 32.3568, 5.8574677E-001
 32.3694, 5.8612823E-001
 32.3820, 5.8624268E-001
 32.3946, 5.8704376E-001
 32.4072, 5.8605194E-001
 32.4198, 5.8715820E-001
 32.4324, 5.8567047E-001
 32.4450, 5.8700562E-001
 32.4576, 5.8593750E-001
 32.4702, 5.8654785E-001
 32.4828, 5.8658600E-001
 32.4954, 5.8605194E-001
 32.5080, 5.8628082E-001
 32.5206, 5.8551788E-001
 32.5332, 5.8765411E-001
 32.5458, 5.8673859E-001
 32.5584, 5.8746338E-001
 32.5710, 5.8593750E-001
 32.5836, 5.8650970E-001
 32.5962, 5.8528900E-001
 32.6088, 5.8639526E-001
 32.6214, 5.8612823E-001
 32.6340, 5.8677673E-001
 32.6466, 5.8639526E-001
 32.6592, 5.8643341E-001
 32.6718, 5.8742523E-001
 32.6844, 5.8643341E-001
 32.6970, 5.8738708E-001
 32.7096, 5.8742523E-001
 32.7222, 5.8822632E-001
 32.7348, 5.8673859E-001
 32.7474, 5.8727264E-001
 32.7600, 5.8673859E-001
 32.7726, 5.8681488E-001
 32.7852, 5.8704376E-001
 32.7978, 5.8712006E-001
 32.8104, 5.8761597E-001
 32.8230, 5.8525085E-001
