File:, rs29_120731_0007
  6.1204, 5.0842285E-001
  6.1230, 5.0720215E-001
  6.1256, 5.0750732E-001
  6.1282, 5.0628662E-001
  6.1308, 5.0720215E-001
  6.1334, 5.0750732E-001
  6.1360, 5.0720215E-001
  6.1386, 5.0781250E-001
  6.1412, 5.0842285E-001
  6.1438, 5.0781250E-001
  6.1464, 5.0689697E-001
  6.1490, 5.0689697E-001
  6.1516, 5.0781250E-001
  6.1542, 5.0811768E-001
  6.1568, 5.0750732E-001
  6.1594, 5.0811768E-001
  6.1620, 5.0811768E-001
  6.1646, 5.0811768E-001
  6.1672, 5.0842285E-001
  6.1698, 5.0872803E-001
  6.1724, 5.0750732E-001
  6.1750, 5.0750732E-001
  6.1776, 5.0781250E-001
  6.1802, 5.0689697E-001
  6.1828, 5.0781250E-001
  6.1854, 5.0811768E-001
  6.1880, 5.0781250E-001
  6.1906, 5.0842285E-001
  6.1932, 5.0872803E-001
  6.1958, 5.0872803E-001
  6.1984, 5.0781250E-001
  6.2010, 5.0781250E-001
  6.2036, 5.0750732E-001
  6.2062, 5.0689697E-001
  6.2088, 5.0781250E-001
  6.2114, 5.0781250E-001
  6.2140, 5.0720215E-001
  6.2166, 5.0689697E-001
  6.2192, 5.0750732E-001
  6.2218, 5.0628662E-001
  6.2244, 5.0659180E-001
  6.2270, 5.0659180E-001
  6.2296, 5.0689697E-001
  6.2322, 5.0720215E-001
  6.2348, 5.0689697E-001
  6.2374, 5.0689697E-001
  6.2400, 5.0720215E-001
  6.2426, 5.0720215E-001
  6.2452, 5.0720215E-001
  6.2478, 5.0720215E-001
  6.2504, 5.0659180E-001
  6.2530, 5.0720215E-001
  6.2556, 5.0811768E-001
  6.2582, 5.0750732E-001
  6.2608, 5.0659180E-001
  6.2634, 5.0720215E-001
  6.2660, 5.0842285E-001
  6.2686, 5.0628662E-001
  6.2712, 5.0720215E-001
  6.2738, 5.0750732E-001
  6.2764, 5.0750732E-001
  6.2790, 5.0781250E-001
  6.2816, 5.0811768E-001
  6.2842, 5.0720215E-001
  6.2868, 5.0720215E-001
  6.2894, 5.0720215E-001
  6.2920, 5.0689697E-001
  6.2946, 5.0720215E-001
  6.2972, 5.0659180E-001
  6.2998, 5.0720215E-001
  6.3024, 5.0781250E-001
  6.3050, 5.0689697E-001
  6.3076, 5.0750732E-001
  6.3102, 5.0811768E-001
  6.3128, 5.0720215E-001
  6.3154, 5.0689697E-001
  6.3180, 5.0720215E-001
  6.3206, 5.0781250E-001
  6.3232, 5.0781250E-001
  6.3258, 5.0689697E-001
  6.3284, 5.0720215E-001
  6.3310, 5.0720215E-001
  6.3336, 5.0628662E-001
  6.3362, 5.0811768E-001
  6.3388, 5.0781250E-001
  6.3414, 5.0872803E-001
  6.3440, 5.0750732E-001
  6.3466, 5.0750732E-001
  6.3492, 5.0781250E-001
  6.3518, 5.0811768E-001
  6.3544, 5.0781250E-001
  6.3570, 5.0811768E-001
  6.3596, 5.0720215E-001
  6.3622, 5.0842285E-001
  6.3648, 5.0811768E-001
  6.3674, 5.0781250E-001
  6.3700, 5.0720215E-001
  6.3726, 5.0781250E-001
  6.3752, 5.0811768E-001
  6.3778, 5.0689697E-001
  6.3804, 5.0720215E-001
  6.3830, 5.0750732E-001
  6.3856, 5.0781250E-001
  6.3882, 5.0811768E-001
  6.3908, 5.0781250E-001
  6.3934, 5.0781250E-001
  6.3960, 5.0781250E-001
  6.3986, 5.0811768E-001
  6.4012, 5.0781250E-001
  6.4038, 5.0720215E-001
  6.4064, 5.0689697E-001
  6.4090, 5.0781250E-001
  6.4116, 5.0872803E-001
  6.4142, 5.0781250E-001
  6.4168, 5.0872803E-001
  6.4194, 5.0842285E-001
  6.4220, 5.0842285E-001
  6.4246, 5.0872803E-001
  6.4272, 5.0811768E-001
  6.4298, 5.0903320E-001
  6.4324, 5.0811768E-001
  6.4350, 5.0842285E-001
  6.4376, 5.0842285E-001
  6.4402, 5.0842285E-001
  6.4428, 5.0903320E-001
  6.4454, 5.0811768E-001
  6.4480, 5.0842285E-001
  6.4506, 5.0903320E-001
  6.4532, 5.0811768E-001
  6.4558, 5.0720215E-001
  6.4584, 5.0720215E-001
  6.4610, 5.0781250E-001
  6.4636, 5.0811768E-001
  6.4662, 5.0811768E-001
  6.4688, 5.0811768E-001
  6.4714, 5.0720215E-001
  6.4740, 5.0750732E-001
  6.4766, 5.0842285E-001
  6.4792, 5.0842285E-001
  6.4818, 5.0811768E-001
  6.4844, 5.0811768E-001
  6.4870, 5.0781250E-001
  6.4896, 5.0750732E-001
  6.4922, 5.0720215E-001
  6.4948, 5.0811768E-001
  6.4974, 5.0781250E-001
  6.5000, 5.0842285E-001
  6.5026, 5.0811768E-001
  6.5052, 5.0781250E-001
  6.5078, 5.0842285E-001
  6.5104, 5.0750732E-001
  6.5130, 5.0811768E-001
  6.5156, 5.0811768E-001
  6.5182, 5.0842285E-001
  6.5208, 5.0781250E-001
  6.5234, 5.0781250E-001
  6.5260, 5.0872803E-001
  6.5286, 5.0811768E-001
  6.5312, 5.0811768E-001
  6.5338, 5.0872803E-001
  6.5364, 5.0720215E-001
  6.5390, 5.0750732E-001
  6.5416, 5.0811768E-001
  6.5442, 5.0842285E-001
  6.5468, 5.0842285E-001
  6.5494, 5.0781250E-001
  6.5520, 5.0811768E-001
  6.5546, 5.0781250E-001
  6.5572, 5.0689697E-001
  6.5598, 5.0750732E-001
  6.5624, 5.0720215E-001
  6.5650, 5.0720215E-001
  6.5676, 5.0689697E-001
  6.5702, 5.0720215E-001
  6.5728, 5.0750732E-001
  6.5754, 5.0689697E-001
  6.5780, 5.0811768E-001
  6.5806, 5.0781250E-001
  6.5832, 5.0781250E-001
  6.5858, 5.0842285E-001
  6.5884, 5.0842285E-001
  6.5910, 5.0811768E-001
  6.5936, 5.0720215E-001
  6.5962, 5.0811768E-001
  6.5988, 5.0811768E-001
  6.6014, 5.0842285E-001
  6.6040, 5.0781250E-001
  6.6066, 5.0811768E-001
  6.6092, 5.0750732E-001
  6.6118, 5.0750732E-001
  6.6144, 5.0811768E-001
  6.6170, 5.0842285E-001
  6.6196, 5.0811768E-001
  6.6222, 5.0750732E-001
  6.6248, 5.0781250E-001
  6.6274, 5.0689697E-001
  6.6300, 5.0689697E-001
  6.6326, 5.0659180E-001
  6.6352, 5.0628662E-001
  6.6378, 5.0781250E-001
  6.6404, 5.0720215E-001
  6.6430, 5.0689697E-001
  6.6456, 5.0720215E-001
  6.6482, 5.0689697E-001
  6.6508, 5.0750732E-001
  6.6534, 5.0628662E-001
  6.6560, 5.0628662E-001
  6.6586, 5.0628662E-001
  6.6612, 5.0720215E-001
  6.6638, 5.0659180E-001
  6.6664, 5.0689697E-001
  6.6690, 5.0750732E-001
  6.6716, 5.0781250E-001
  6.6742, 5.0720215E-001
  6.6768, 5.0720215E-001
  6.6794, 5.0781250E-001
  6.6820, 5.0811768E-001
  6.6846, 5.0689697E-001
  6.6872, 5.0689697E-001
  6.6898, 5.0842285E-001
  6.6924, 5.0781250E-001
  6.6950, 5.0750732E-001
  6.6976, 5.0750732E-001
  6.7002, 5.0689697E-001
  6.7028, 5.0750732E-001
  6.7054, 5.0720215E-001
  6.7080, 5.0720215E-001
  6.7106, 5.0628662E-001
  6.7132, 5.0781250E-001
  6.7158, 5.0781250E-001
  6.7184, 5.0720215E-001
  6.7210, 5.0689697E-001
  6.7236, 5.0750732E-001
  6.7262, 5.0781250E-001
  6.7288, 5.0720215E-001
  6.7314, 5.0720215E-001
  6.7340, 5.0720215E-001
  6.7366, 5.0720215E-001
  6.7392, 5.0781250E-001
  6.7418, 5.0781250E-001
  6.7444, 5.0811768E-001
  6.7470, 5.0781250E-001
  6.7496, 5.0811768E-001
  6.7522, 5.0811768E-001
  6.7548, 5.0811768E-001
  6.7574, 5.0811768E-001
  6.7600, 5.0811768E-001
  6.7626, 5.0750732E-001
  6.7652, 5.0720215E-001
  6.7678, 5.0750732E-001
  6.7704, 5.0872803E-001
  6.7730, 5.0720215E-001
  6.7756, 5.0781250E-001
  6.7782, 5.0872803E-001
  6.7808, 5.0811768E-001
  6.7834, 5.0872803E-001
  6.7860, 5.0781250E-001
  6.7886, 5.0720215E-001
  6.7912, 5.0781250E-001
  6.7938, 5.0842285E-001
  6.7964, 5.0781250E-001
  6.7990, 5.0811768E-001
  6.8016, 5.0811768E-001
  6.8042, 5.0842285E-001
  6.8068, 5.0811768E-001
  6.8094, 5.0781250E-001
  6.8120, 5.0781250E-001
  6.8146, 5.0750732E-001
  6.8172, 5.0689697E-001
  6.8198, 5.0811768E-001
  6.8224, 5.0750732E-001
  6.8250, 5.0659180E-001
  6.8276, 5.0781250E-001
  6.8302, 5.0872803E-001
  6.8328, 5.0842285E-001
  6.8354, 5.0811768E-001
  6.8380, 5.0811768E-001
  6.8406, 5.0811768E-001
  6.8432, 5.0842285E-001
  6.8458, 5.0842285E-001
  6.8484, 5.0811768E-001
  6.8510, 5.0750732E-001
  6.8536, 5.0872803E-001
  6.8562, 5.0750732E-001
  6.8588, 5.0842285E-001
  6.8614, 5.0872803E-001
  6.8640, 5.0872803E-001
  6.8666, 5.0781250E-001
  6.8692, 5.0842285E-001
  6.8718, 5.0811768E-001
  6.8744, 5.0811768E-001
  6.8770, 5.0781250E-001
  6.8796, 5.0781250E-001
  6.8822, 5.0842285E-001
  6.8848, 5.0811768E-001
  6.8874, 5.0720215E-001
  6.8900, 5.0781250E-001
  6.8926, 5.0872803E-001
  6.8952, 5.0781250E-001
  6.8978, 5.0720215E-001
  6.9004, 5.0842285E-001
  6.9030, 5.0811768E-001
  6.9056, 5.0811768E-001
  6.9082, 5.0720215E-001
  6.9108, 5.0781250E-001
  6.9134, 5.0842285E-001
  6.9160, 5.0811768E-001
  6.9186, 5.0872803E-001
  6.9212, 5.0811768E-001
  6.9238, 5.0842285E-001
  6.9264, 5.0811768E-001
  6.9290, 5.0811768E-001
  6.9316, 5.0872803E-001
  6.9342, 5.0811768E-001
  6.9368, 5.0781250E-001
  6.9394, 5.0842285E-001
  6.9420, 5.0781250E-001
  6.9446, 5.0872803E-001
  6.9472, 5.0781250E-001
  6.9498, 5.0811768E-001
  6.9524, 5.0811768E-001
  6.9550, 5.0781250E-001
  6.9576, 5.0659180E-001
  6.9602, 5.0750732E-001
  6.9628, 5.0720215E-001
  6.9654, 5.0689697E-001
  6.9680, 5.0720215E-001
  6.9706, 5.0811768E-001
  6.9732, 5.0689697E-001
  6.9758, 5.0811768E-001
  6.9784, 5.0720215E-001
  6.9810, 5.0720215E-001
  6.9836, 5.0720215E-001
  6.9862, 5.0659180E-001
  6.9888, 5.0659180E-001
  6.9914, 5.0842285E-001
  6.9940, 5.0811768E-001
  6.9966, 5.0811768E-001
  6.9992, 5.0689697E-001
  7.0018, 5.0781250E-001
  7.0044, 5.0811768E-001
  7.0070, 5.0781250E-001
  7.0096, 5.0689697E-001
  7.0122, 5.0750732E-001
  7.0148, 5.0781250E-001
  7.0174, 5.0842285E-001
  7.0200, 5.0750732E-001
  7.0226, 5.0781250E-001
  7.0252, 5.0811768E-001
  7.0278, 5.0781250E-001
  7.0304, 5.0781250E-001
  7.0330, 5.0842285E-001
  7.0356, 5.0720215E-001
  7.0382, 5.0689697E-001
  7.0408, 5.0720215E-001
  7.0434, 5.0689697E-001
  7.0460, 5.0750732E-001
  7.0486, 5.0628662E-001
  7.0512, 5.0689697E-001
  7.0538, 5.0750732E-001
  7.0564, 5.0750732E-001
  7.0590, 5.0720215E-001
  7.0616, 5.0689697E-001
  7.0642, 5.0720215E-001
  7.0668, 5.0781250E-001
  7.0694, 5.0720215E-001
  7.0720, 5.0628662E-001
  7.0746, 5.0750732E-001
  7.0772, 5.0720215E-001
  7.0798, 5.0689697E-001
  7.0824, 5.0811768E-001
  7.0850, 5.0750732E-001
  7.0876, 5.0720215E-001
  7.0902, 5.0720215E-001
  7.0928, 5.0689697E-001
  7.0954, 5.0750732E-001
  7.0980, 5.0811768E-001
  7.1006, 5.0720215E-001
  7.1032, 5.0720215E-001
  7.1058, 5.0720215E-001
  7.1084, 5.0720215E-001
  7.1110, 5.0750732E-001
  7.1136, 5.0781250E-001
  7.1162, 5.0842285E-001
  7.1188, 5.0781250E-001
  7.1214, 5.0720215E-001
  7.1240, 5.0720215E-001
  7.1266, 5.0689697E-001
  7.1292, 5.0720215E-001
  7.1318, 5.0659180E-001
  7.1344, 5.0750732E-001
  7.1370, 5.0720215E-001
  7.1396, 5.0781250E-001
  7.1422, 5.0781250E-001
  7.1448, 5.0750732E-001
  7.1474, 5.0720215E-001
  7.1500, 5.0781250E-001
  7.1526, 5.0659180E-001
  7.1552, 5.0689697E-001
  7.1578, 5.0689697E-001
  7.1604, 5.0781250E-001
  7.1630, 5.0750732E-001
  7.1656, 5.0750732E-001
  7.1682, 5.0811768E-001
  7.1708, 5.0842285E-001
  7.1734, 5.0781250E-001
  7.1760, 5.0781250E-001
  7.1786, 5.0842285E-001
  7.1812, 5.0872803E-001
  7.1838, 5.0811768E-001
  7.1864, 5.0811768E-001
  7.1890, 5.0842285E-001
  7.1916, 5.0842285E-001
  7.1942, 5.0933838E-001
  7.1968, 5.0842285E-001
  7.1994, 5.0872803E-001
  7.2020, 5.0872803E-001
  7.2046, 5.0781250E-001
  7.2072, 5.0781250E-001
  7.2098, 5.0781250E-001
  7.2124, 5.0781250E-001
  7.2150, 5.0842285E-001
  7.2176, 5.0811768E-001
  7.2202, 5.0781250E-001
  7.2228, 5.0720215E-001
  7.2254, 5.0781250E-001
  7.2280, 5.0720215E-001
  7.2306, 5.0720215E-001
  7.2332, 5.0811768E-001
  7.2358, 5.0750732E-001
  7.2384, 5.0781250E-001
  7.2410, 5.0811768E-001
  7.2436, 5.0842285E-001
  7.2462, 5.0842285E-001
  7.2488, 5.0903320E-001
  7.2514, 5.0750732E-001
  7.2540, 5.0842285E-001
  7.2566, 5.0872803E-001
  7.2592, 5.0811768E-001
  7.2618, 5.0903320E-001
  7.2644, 5.0903320E-001
  7.2670, 5.0842285E-001
  7.2696, 5.0781250E-001
  7.2722, 5.0811768E-001
  7.2748, 5.0781250E-001
  7.2774, 5.0842285E-001
  7.2800, 5.0842285E-001
  7.2826, 5.0842285E-001
  7.2852, 5.0842285E-001
  7.2878, 5.0872803E-001
  7.2904, 5.0781250E-001
  7.2930, 5.0842285E-001
  7.2956, 5.0811768E-001
  7.2982, 5.0811768E-001
  7.3008, 5.0842285E-001
  7.3034, 5.0720215E-001
  7.3060, 5.0689697E-001
  7.3086, 5.0811768E-001
  7.3112, 5.0720215E-001
  7.3138, 5.0781250E-001
  7.3164, 5.0781250E-001
  7.3190, 5.0720215E-001
  7.3216, 5.0750732E-001
  7.3242, 5.0781250E-001
  7.3268, 5.0781250E-001
  7.3294, 5.0781250E-001
  7.3320, 5.0811768E-001
  7.3346, 5.0872803E-001
  7.3372, 5.0842285E-001
  7.3398, 5.0811768E-001
  7.3424, 5.0720215E-001
  7.3450, 5.0750732E-001
  7.3476, 5.0811768E-001
  7.3502, 5.0750732E-001
  7.3528, 5.0720215E-001
  7.3554, 5.0720215E-001
  7.3580, 5.0781250E-001
  7.3606, 5.0811768E-001
  7.3632, 5.0720215E-001
  7.3658, 5.0842285E-001
  7.3684, 5.0781250E-001
  7.3710, 5.0720215E-001
  7.3736, 5.0628662E-001
  7.3762, 5.0781250E-001
  7.3788, 5.0720215E-001
  7.3814, 5.0720215E-001
  7.3840, 5.0689697E-001
  7.3866, 5.0781250E-001
  7.3892, 5.0750732E-001
  7.3918, 5.0781250E-001
  7.3944, 5.0781250E-001
  7.3970, 5.0628662E-001
  7.3996, 5.0720215E-001
  7.4022, 5.0659180E-001
  7.4048, 5.0720215E-001
  7.4074, 5.0750732E-001
  7.4100, 5.0750732E-001
  7.4126, 5.0720215E-001
  7.4152, 5.0781250E-001
  7.4178, 5.0811768E-001
  7.4204, 5.0781250E-001
  7.4230, 5.0689697E-001
  7.4256, 5.0720215E-001
  7.4282, 5.0720215E-001
  7.4308, 5.0781250E-001
  7.4334, 5.0689697E-001
  7.4360, 5.0689697E-001
  7.4386, 5.0781250E-001
  7.4412, 5.0781250E-001
  7.4438, 5.0781250E-001
  7.4464, 5.0781250E-001
  7.4490, 5.0720215E-001
  7.4516, 5.0811768E-001
  7.4542, 5.0781250E-001
  7.4568, 5.0750732E-001
  7.4594, 5.0689697E-001
  7.4620, 5.0659180E-001
  7.4646, 5.0811768E-001
  7.4672, 5.0720215E-001
  7.4698, 5.0781250E-001
  7.4724, 5.0811768E-001
  7.4750, 5.0750732E-001
  7.4776, 5.0720215E-001
  7.4802, 5.0720215E-001
  7.4828, 5.0659180E-001
  7.4854, 5.0689697E-001
  7.4880, 5.0720215E-001
  7.4906, 5.0689697E-001
  7.4932, 5.0689697E-001
  7.4958, 5.0689697E-001
  7.4984, 5.0720215E-001
  7.5010, 5.0781250E-001
  7.5036, 5.0842285E-001
  7.5062, 5.0720215E-001
  7.5088, 5.0811768E-001
  7.5114, 5.0811768E-001
  7.5140, 5.0842285E-001
  7.5166, 5.0720215E-001
  7.5192, 5.0689697E-001
  7.5218, 5.0811768E-001
  7.5244, 5.0872803E-001
  7.5270, 5.0842285E-001
  7.5296, 5.0811768E-001
  7.5322, 5.0781250E-001
  7.5348, 5.0872803E-001
  7.5374, 5.0872803E-001
  7.5400, 5.0720215E-001
  7.5426, 5.0750732E-001
  7.5452, 5.0781250E-001
  7.5478, 5.0781250E-001
  7.5504, 5.0750732E-001
  7.5530, 5.0781250E-001
  7.5556, 5.0781250E-001
  7.5582, 5.0842285E-001
  7.5608, 5.0720215E-001
  7.5634, 5.0811768E-001
  7.5660, 5.0842285E-001
  7.5686, 5.0781250E-001
  7.5712, 5.0750732E-001
  7.5738, 5.0750732E-001
  7.5764, 5.0720215E-001
  7.5790, 5.0781250E-001
  7.5816, 5.0781250E-001
  7.5842, 5.0781250E-001
  7.5868, 5.0842285E-001
  7.5894, 5.0872803E-001
  7.5920, 5.0872803E-001
  7.5946, 5.0872803E-001
  7.5972, 5.0750732E-001
  7.5998, 5.0903320E-001
  7.6024, 5.0842285E-001
  7.6050, 5.0811768E-001
  7.6076, 5.0811768E-001
  7.6102, 5.0842285E-001
  7.6128, 5.0872803E-001
  7.6154, 5.0903320E-001
  7.6180, 5.0842285E-001
  7.6206, 5.0872803E-001
  7.6232, 5.0781250E-001
  7.6258, 5.0750732E-001
  7.6284, 5.0842285E-001
  7.6310, 5.0720215E-001
  7.6336, 5.0781250E-001
  7.6362, 5.0811768E-001
  7.6388, 5.0781250E-001
  7.6414, 5.0750732E-001
  7.6440, 5.0811768E-001
  7.6466, 5.0781250E-001
  7.6492, 5.0781250E-001
  7.6518, 5.0842285E-001
  7.6544, 5.0689697E-001
  7.6570, 5.0720215E-001
  7.6596, 5.0598145E-001
  7.6622, 5.0689697E-001
  7.6648, 5.0842285E-001
  7.6674, 5.0872803E-001
  7.6700, 5.0720215E-001
  7.6726, 5.0842285E-001
  7.6752, 5.0811768E-001
  7.6778, 5.0781250E-001
  7.6804, 5.0781250E-001
  7.6830, 5.0842285E-001
  7.6856, 5.0842285E-001
  7.6882, 5.0811768E-001
  7.6908, 5.0781250E-001
  7.6934, 5.0872803E-001
  7.6960, 5.0750732E-001
  7.6986, 5.0750732E-001
  7.7012, 5.0750732E-001
  7.7038, 5.0781250E-001
  7.7064, 5.0781250E-001
  7.7090, 5.0842285E-001
  7.7116, 5.0689697E-001
  7.7142, 5.0750732E-001
  7.7168, 5.0781250E-001
  7.7194, 5.0750732E-001
  7.7220, 5.0689697E-001
  7.7246, 5.0720215E-001
  7.7272, 5.0689697E-001
  7.7298, 5.0750732E-001
  7.7324, 5.0689697E-001
  7.7350, 5.0720215E-001
  7.7376, 5.0720215E-001
  7.7402, 5.0659180E-001
  7.7428, 5.0720215E-001
  7.7454, 5.0720215E-001
  7.7480, 5.0689697E-001
  7.7506, 5.0781250E-001
  7.7532, 5.0811768E-001
  7.7558, 5.0811768E-001
  7.7584, 5.0750732E-001
  7.7610, 5.0720215E-001
  7.7636, 5.0720215E-001
  7.7662, 5.0811768E-001
  7.7688, 5.0842285E-001
  7.7714, 5.0781250E-001
  7.7740, 5.0811768E-001
  7.7766, 5.0781250E-001
  7.7792, 5.0811768E-001
  7.7818, 5.0750732E-001
  7.7844, 5.0781250E-001
  7.7870, 5.0811768E-001
  7.7896, 5.0750732E-001
  7.7922, 5.0689697E-001
  7.7948, 5.0628662E-001
  7.7974, 5.0720215E-001
  7.8000, 5.0689697E-001
  7.8026, 5.0720215E-001
  7.8052, 5.0689697E-001
  7.8078, 5.0689697E-001
  7.8104, 5.0689697E-001
  7.8130, 5.0689697E-001
  7.8156, 5.0628662E-001
  7.8182, 5.0689697E-001
  7.8208, 5.0598145E-001
  7.8234, 5.0689697E-001
  7.8260, 5.0689697E-001
  7.8286, 5.0659180E-001
  7.8312, 5.0720215E-001
  7.8338, 5.0750732E-001
  7.8364, 5.0781250E-001
  7.8390, 5.0842285E-001
  7.8416, 5.0811768E-001
  7.8442, 5.0811768E-001
  7.8468, 5.0720215E-001
  7.8494, 5.0781250E-001
  7.8520, 5.0781250E-001
  7.8546, 5.0811768E-001
  7.8572, 5.0659180E-001
  7.8598, 5.0811768E-001
  7.8624, 5.0842285E-001
  7.8650, 5.0842285E-001
  7.8676, 5.0781250E-001
  7.8702, 5.0842285E-001
  7.8728, 5.0811768E-001
  7.8754, 5.0781250E-001
  7.8780, 5.0689697E-001
  7.8806, 5.0781250E-001
  7.8832, 5.0781250E-001
  7.8858, 5.0781250E-001
  7.8884, 5.0842285E-001
  7.8910, 5.0842285E-001
  7.8936, 5.0750732E-001
  7.8962, 5.0720215E-001
  7.8988, 5.0720215E-001
  7.9014, 5.0750732E-001
  7.9040, 5.0781250E-001
  7.9066, 5.0750732E-001
  7.9092, 5.0781250E-001
  7.9118, 5.0842285E-001
  7.9144, 5.0842285E-001
  7.9170, 5.0842285E-001
  7.9196, 5.0872803E-001
  7.9222, 5.0842285E-001
  7.9248, 5.0842285E-001
  7.9274, 5.0811768E-001
  7.9300, 5.0872803E-001
  7.9326, 5.0842285E-001
  7.9352, 5.0811768E-001
  7.9378, 5.0842285E-001
  7.9404, 5.0872803E-001
  7.9430, 5.0811768E-001
  7.9456, 5.0872803E-001
  7.9482, 5.0842285E-001
  7.9508, 5.0842285E-001
  7.9534, 5.0933838E-001
  7.9560, 5.0842285E-001
  7.9586, 5.0781250E-001
  7.9612, 5.0720215E-001
  7.9638, 5.0720215E-001
  7.9664, 5.0750732E-001
  7.9690, 5.0811768E-001
  7.9716, 5.0842285E-001
  7.9742, 5.0750732E-001
  7.9768, 5.0720215E-001
  7.9794, 5.0811768E-001
  7.9820, 5.0781250E-001
  7.9846, 5.0811768E-001
  7.9872, 5.0781250E-001
  7.9898, 5.0750732E-001
  7.9924, 5.0781250E-001
  7.9950, 5.0842285E-001
  7.9976, 5.0842285E-001
  8.0002, 5.0872803E-001
  8.0028, 5.0872803E-001
  8.0054, 5.0872803E-001
  8.0080, 5.0842285E-001
  8.0106, 5.0872803E-001
  8.0132, 5.0872803E-001
  8.0158, 5.0842285E-001
  8.0184, 5.0811768E-001
  8.0210, 5.0811768E-001
  8.0236, 5.0781250E-001
  8.0262, 5.0842285E-001
  8.0288, 5.0842285E-001
  8.0314, 5.0750732E-001
  8.0340, 5.0750732E-001
  8.0366, 5.0811768E-001
  8.0392, 5.0842285E-001
  8.0418, 5.0781250E-001
  8.0444, 5.0781250E-001
  8.0470, 5.0811768E-001
  8.0496, 5.0750732E-001
  8.0522, 5.0689697E-001
  8.0548, 5.0811768E-001
  8.0574, 5.0811768E-001
  8.0600, 5.0781250E-001
  8.0626, 5.0811768E-001
  8.0652, 5.0720215E-001
  8.0678, 5.0720215E-001
  8.0704, 5.0689697E-001
  8.0730, 5.0781250E-001
  8.0756, 5.0781250E-001
  8.0782, 5.0811768E-001
  8.0808, 5.0811768E-001
  8.0834, 5.0811768E-001
  8.0860, 5.0842285E-001
  8.0886, 5.0750732E-001
  8.0912, 5.0781250E-001
  8.0938, 5.0659180E-001
  8.0964, 5.0842285E-001
  8.0990, 5.0781250E-001
  8.1016, 5.0689697E-001
  8.1042, 5.0781250E-001
  8.1068, 5.0720215E-001
  8.1094, 5.0781250E-001
  8.1120, 5.0781250E-001
  8.1146, 5.0842285E-001
  8.1172, 5.0781250E-001
  8.1198, 5.0720215E-001
  8.1224, 5.0689697E-001
  8.1250, 5.0781250E-001
  8.1276, 5.0842285E-001
  8.1302, 5.0720215E-001
  8.1328, 5.0720215E-001
  8.1354, 5.0720215E-001
  8.1380, 5.0781250E-001
  8.1406, 5.0659180E-001
  8.1432, 5.0659180E-001
  8.1458, 5.0720215E-001
  8.1484, 5.0720215E-001
  8.1510, 5.0689697E-001
  8.1536, 5.0750732E-001
  8.1562, 5.0659180E-001
  8.1588, 5.0720215E-001
  8.1614, 5.0720215E-001
  8.1640, 5.0750732E-001
  8.1666, 5.0781250E-001
  8.1692, 5.0811768E-001
  8.1718, 5.0750732E-001
  8.1744, 5.0720215E-001
  8.1770, 5.0750732E-001
  8.1796, 5.0720215E-001
  8.1822, 5.0781250E-001
  8.1848, 5.0720215E-001
  8.1874, 5.0689697E-001
  8.1900, 5.0781250E-001
  8.1926, 5.0842285E-001
  8.1952, 5.0750732E-001
  8.1978, 5.0811768E-001
  8.2004, 5.0750732E-001
  8.2030, 5.0781250E-001
  8.2056, 5.0872803E-001
  8.2082, 5.0750732E-001
  8.2108, 5.0720215E-001
  8.2134, 5.0781250E-001
  8.2160, 5.0689697E-001
  8.2186, 5.0720215E-001
  8.2212, 5.0720215E-001
  8.2238, 5.0720215E-001
  8.2264, 5.0720215E-001
  8.2290, 5.0781250E-001
  8.2316, 5.0750732E-001
  8.2342, 5.0689697E-001
  8.2368, 5.0659180E-001
  8.2394, 5.0781250E-001
  8.2420, 5.0750732E-001
  8.2446, 5.0750732E-001
  8.2472, 5.0811768E-001
  8.2498, 5.0811768E-001
  8.2524, 5.0842285E-001
  8.2550, 5.0842285E-001
  8.2576, 5.0811768E-001
  8.2602, 5.0933838E-001
  8.2628, 5.0842285E-001
  8.2654, 5.0781250E-001
  8.2680, 5.0872803E-001
  8.2706, 5.0720215E-001
  8.2732, 5.0811768E-001
  8.2758, 5.0781250E-001
  8.2784, 5.0781250E-001
  8.2810, 5.0750732E-001
  8.2836, 5.0781250E-001
  8.2862, 5.0811768E-001
  8.2888, 5.0750732E-001
  8.2914, 5.0750732E-001
  8.2940, 5.0811768E-001
  8.2966, 5.0750732E-001
  8.2992, 5.0750732E-001
  8.3018, 5.0811768E-001
  8.3044, 5.0811768E-001
  8.3070, 5.0781250E-001
  8.3096, 5.0811768E-001
  8.3122, 5.0689697E-001
  8.3148, 5.0811768E-001
  8.3174, 5.0811768E-001
  8.3200, 5.0811768E-001
  8.3226, 5.0781250E-001
  8.3252, 5.0842285E-001
  8.3278, 5.0872803E-001
  8.3304, 5.0872803E-001
  8.3330, 5.0811768E-001
  8.3356, 5.1239014E-001
  8.3382, 5.1025391E-001
  8.3408, 5.0872803E-001
  8.3434, 5.0903320E-001
  8.3460, 5.0811768E-001
  8.3486, 5.0781250E-001
  8.3512, 5.0811768E-001
  8.3538, 5.0842285E-001
  8.3564, 5.0842285E-001
  8.3590, 5.0781250E-001
  8.3616, 5.0872803E-001
  8.3642, 5.0842285E-001
  8.3668, 5.0811768E-001
  8.3694, 5.0781250E-001
  8.3720, 5.0811768E-001
  8.3746, 5.0781250E-001
  8.3772, 5.0781250E-001
  8.3798, 5.0781250E-001
  8.3824, 5.0750732E-001
  8.3850, 5.0781250E-001
  8.3876, 5.0781250E-001
  8.3902, 5.0781250E-001
